,ts,record_id,user_authority,user,partial,base_asset_value,base_asset_value_closed,liquidation_fee,fee_to_liquidator,fee_to_insurance_fund,liquidator,total_collateral,collateral,unrealized_pnl,margin_ratio
2022-01-07 02:41:13.615242,2022-01-06 21:24:01-05:00,1886,HqtTbC1LFreGvgfpZe7nCqkNnh8GHPQKosfmc19zb1yi,E39UNiHNkwQEd5GXkCtTPqSorQSB1kLx8kjzK4jdFoi3,True,1966749847,491687461,3064343,1532171,1532172,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,122573737,669996199,-547422462,623
2022-01-07 02:41:13.615242,2022-01-06 21:24:08-05:00,1887,2NHv3c4ufYGo3xNr6KXymAZJdpfURrNiCKbXZ7s82Vwo,E4NYpYgHTvSG6LqH2bBV9Q1XJ6pAzCp9FLSKMzJmYRrQ,True,163578514,40894628,252989,126494,126495,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,10119574,64392178,-54272604,618
2022-01-07 02:41:13.615242,2022-01-06 21:24:08-05:00,1888,2NdwSLxsGok8PczpCZj9CVX2BymNU5MvHt7hWfGetg2M,8AQbDXeA6mD9QoZBFJcYbnHvZwKNxzA9CCHLAgdSfTA3,True,67420,16855,105,52,53,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,4215,25766,-21551,625
2022-01-07 02:41:13.615242,2022-01-06 21:24:08-05:00,1889,AKxRtcdpi7gWhAuL8ENj7zhgeQezzEXe9TSANE6bQoRA,2YH4vrU9deP8Cu6E8Hzf8GqKG1yVjv5pdz4FE7r5YKir,True,43292454,10823113,67113,33556,33557,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,2684526,12290474,-9605948,620
2022-01-07 02:41:13.615242,2022-01-06 21:24:08-05:00,1890,89CkXnSZnr52Zsoh48efv9MQacrkB6GMtrbEpNJSyA2H,HcvRBS4Z22CpYgDNgm4TVF4AVXFDuYzBUAFcdHAwdpg4,True,18962337,4740584,29483,14741,14742,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,1179334,5392663,-4213329,621
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1891,EV21gv8jEvXtmGDoGRNm5LJEvTBccLMZyVDCLsp54jP3,DGxxoU52aQNoUQcxdvQtv2H5q2PhK6TGkLgNSaFgnZrb,True,28169180,7042295,43188,21594,21594,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,1727557,8564764,-6837207,613
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1892,GJ3PbEfPK8jjrPgMmZtvN5fMSSy2dtiiAtZ8wcfgxVuc,FCUDVFb2TjDvehHE8fVBofqSykpb9W6Afc9QeHtj7te7,True,484623405,121155851,733768,366884,366884,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,29350741,200382667,-171031926,605
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1893,JCBhqqPQxP1Xc41sSY6e1sQKRstHhe7D1v6rLz4hp3Qp,DWMUq2bMD1jqpxHtyXDFjcAwjA27yyMRe68hGcsK143m,True,43992,10998,66,33,33,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2668,12383,-9715,606
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1894,AtKuDfcFXqWUMnRqQpjedUMTb5CQKLc2zoqEAcQpysKQ,9bPFLYp5TDZruLLDXDYYCiPYcD982iF8xt5rfTkqwNsL,True,70278,17569,107,53,54,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,4294,19237,-14943,611
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1895,8VT2nxz5ZYDJFd9uL2XZwEXxChd9pjuMJNMAcutZubL1,EhAkiRbouzUAWtqQFsN8HEEfi46UVN8H8tyBP7CbgeLe,True,57942,14485,89,44,45,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,3593,19582,-15989,620
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1896,6XHt7CrURSomkQrtVXV5JuKSZY4tQRpUyQKfCDaSTYaD,GCgcmPSDDBsn2smYbpiX3PJybDkQWtufPu4YRsbEEU8X,True,2130280888,532570222,3250647,1625323,1625324,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,130025899,990745011,-860719112,610
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1897,Ar5QB4VBcUyzSCG23z2QNAbrWY55NbHCr1MNN6P2GAmh,BusFGTiDrJmxzwGUxWz9b3SFF3eseqtgh2DRHqyAwyVe,True,2918951,729737,4418,2209,2209,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,176723,893218,-716495,605
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1898,7LRBswSEDBjJzQ4YurfTxLydh7tFS2jVn5V95Z6wL7ci,fD41VYGmk66MW46KKb23vAqQvUSDScgXnVdsHhJBZzu,True,744156,186039,1155,577,578,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,46221,263155,-216934,621
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1899,9YEzjb49Awvedv9yNc6LG54SkGBug2RYiJwiUV13mGsS,3H8w5WCD187NWWoZMNUCzUDdxTgqrRJLga8gDzUVXBgZ,True,6924126,1731031,10524,5262,5262,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,420964,3145893,-2724929,607
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1900,4MmpDGUTyMcYEqJ1RoZ46AN2BhrBUseHaHqF8AmiTPyD,7HW2YZpYM349HMfW7u4h9ESZ1AXkwN8JcVDTNFzp9aTz,True,757944171,189486042,1151702,575851,575851,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,46068114,289749005,-243680891,607
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1901,EQUZQWk4WLT6LFeWZs3P9AQufFcoZouFETfhyxvuS2JM,Byc2mLXArmkjQPWaxCJksHZD2XpZyCQ2FRtDJyztU81V,True,600092520,150023130,913681,456840,456841,HfEnetJ7uBSmZWCjBNxdvv9HEC5nsW4wDV7wu6WnhWan,36547268,251116470,-214569202,609
2022-01-07 02:41:13.615242,2022-01-06 21:27:36-05:00,1902,Mcbzp1LhZwpfmXTv1pqe9D1jCKHw443j9QKp6tUpzgM,8uforSMAKEih5jHfHp3gCqCvaugtCmhzVfVHA63Akz7F,True,12599663,3149915,19411,9705,9706,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,776473,4860662,-4084189,616
2022-01-07 02:41:13.615242,2022-01-06 21:27:43-05:00,1903,EeUACm9TkjHKES5U7Yj1oPhYmcp7R3tvesGBiP8txEzq,3qkmm4aS6EDirEDejmbm5PDw2jpYkC7zKqrMkmgeE5BA,True,1459041,364760,2229,1114,1115,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,89192,340741,-251549,611
2022-01-07 03:03:01.312232,2022-01-06 21:52:46-05:00,1904,CAkknoa9UFPMEZ1KWSfqtmnL7ArVNV3HRETLwecuuXP,4cHJYv3dxA6qjcuxUkGRuL7STWobGPKtoHFD4ACUbiWq,True,66095062,16523765,102770,51385,51385,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,4110825,18632681,-14521856,621
2022-01-07 03:03:01.312232,2022-01-06 21:52:52-05:00,1905,5hUZ9uQFcYnjAQVVaGLJWdKyg7y1XMpoo8osQ9DeY7Xd,BdYiKWsjuzJLcHh3814mJ4xQ9JxoQKKcr7AHZ7Vxoavq,True,255969,63992,398,199,199,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,15946,76337,-60391,622
2022-01-07 03:03:01.312232,2022-01-06 21:52:52-05:00,1906,CFFpbRxYEP18rqEGxxyG3bzSV13Lv7nfSmZvtUK17kCP,824UwqH2JcFsqYBk9MZ8tTnpka9udTL6WGX35YFtAJQk,True,22377388,5594347,34854,17427,17427,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,1394173,6334941,-4940768,623
2022-01-07 03:03:01.312232,2022-01-06 21:52:52-05:00,1907,Buioe5v3DyFwD9nquW5XdYeVYbSABCyg79eUHEvtvfaW,7T9gi7prCcZJkYJMSB5Ef6Bu4pAuBw4XLvumSFnqKDSi,True,4114574,1028643,6428,3214,3214,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,257121,1691283,-1434162,624
2022-01-07 03:03:01.312232,2022-01-06 21:52:56-05:00,1908,8mbMH9EKd9kQDyFrYiDJCV9VaWxWCzpZBQZLyYN2yNVx,J9gT39dF1egMeQvweXYWeRAX3kpmBABijYZhfj6M2UqU,True,141835710,35458927,220952,110476,110476,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,8838113,31982403,-23144290,623
2022-01-07 03:03:01.312232,2022-01-06 21:53:01-05:00,1909,CEbGTNX6WpaoKp4RBGSn9LzYM6yAYyeiMrgVYgJxA4zb,AiXUcGAFFm4tc7vKBscSNjZawV5YJqbv7D1KpxD3Zufg,True,115170149,28792537,178154,89077,89077,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,7126180,47266911,-40140731,618
2022-01-07 03:03:01.312232,2022-01-06 21:53:04-05:00,1910,FjDp4bWCtqehFD7FunCrjrcdxMezTJj5aqh2VnBvHDQU,HRYeZqcqhP1RPiAGXziR1qCWwk4sF6c5ZYbvSDhX7foN,True,46602528,11650632,72484,36242,36242,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2899398,12541316,-9641918,622
2022-01-07 03:03:01.312232,2022-01-06 21:53:04-05:00,1911,3zH1b58jqbNU37y9kDTZZrotSeT8XzS1tuyAHPKWrbah,4trxDWV16x6sVcz7bxHehYHkjjyKebh3S9fyJf8txzK5,True,43971,10992,68,34,34,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2727,12184,-9457,620
2022-01-07 03:03:01.312232,2022-01-06 21:53:06-05:00,1912,EgU9hX6VK7YXeCgCHVaJAMekCcyZa2MVWdKra5pN7Gwv,7y8Ad9XY34bqREvheXHT2tr8Jy11D6X3pu7yLVtjU4QV,True,57547812,14386953,89763,44881,44882,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,3590547,20628254,-17037707,623
2022-01-07 03:03:01.312232,2022-01-06 21:53:19-05:00,1913,3g1debT8Z2efQPuMNSDPUNZzDqarBG2acErsZ4HP7QGA,42wDHagxr5Nno3mUx6kyYGDjwR98aedRbh3ByB468agB,True,109860,27465,171,85,86,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,6858,31447,-24589,624
2022-01-07 03:03:01.312232,2022-01-06 21:55:48-05:00,1914,4mB2DVbQVqVk535v98Cj8SPNg1tTc3DFyY2Q7VBbY645,HXo255k3RgsTGsc4hiP6ZTXUspBTqJ37duQa5eK7tqp3,True,1719080255,429770063,2682067,1341033,1341034,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,107282698,485969781,-378687083,624
2022-01-07 03:03:01.312232,2022-01-06 21:55:48-05:00,1915,H6tDNj9cHac223ckAnNfnC4bAJuNLBnf2pFk2iQdMzMP,28UL9dqgayCqCAexScXjdpobYGVDN44SGBVNAfBByk8C,True,388238371,97059592,602389,301194,301195,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,24095582,162835571,-138739989,620
2022-01-07 03:03:01.312232,2022-01-06 21:55:48-05:00,1916,EEcTbsFTUEifcdbPyjBLkS943daEx1RpR8F3uZxKRZbT,8V3JzDQ1VWYQLas8fxUsWJZZHe4gEmn74RehtUwLw3k5,True,31059065,7764766,48047,24023,24024,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,1921905,11060856,-9138951,618
2022-01-07 03:03:01.312232,2022-01-06 21:55:48-05:00,1917,J2gTwrYpzezkRupgBtgudQn5D33x6WjeBhTHnrA1qgqa,FBzoHRwqGRjnMvPEpiZVjtGZYJmAbneE4dpToXPzy8bv,True,199744412571,49936103142,310551057,155275528,155275529,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,12422042305,50518923025,-38096880720,621
2022-01-07 03:03:01.312232,2022-01-06 21:55:48-05:00,1918,2ce2v2TCbjNH635NgbwTG3sqiRWYrRRaBpxPxBZJ929q,9cnoebT43FkWDFhidndGCVNiFD4NErv8DuL1Va4Jv9S8,True,34798191,8699547,51679,25839,25840,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2067177,21197533,-19130356,594
2022-01-07 03:03:01.312232,2022-01-06 21:55:49-05:00,1919,93ho4cgnpAJiJsG6uu2udkLVNU7rkz4QjCYfsqvpbPA5,45ouQn9gGwXqnTGfaP5CvU8fCKadBRA5kPwtfvJzykRU,True,366959257,91739814,542233,271116,271117,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,21689322,86529747,-64840425,591
2022-01-07 03:03:01.312232,2022-01-06 21:55:49-05:00,1920,4FazDUgfQ3AKoFcnWHr8E9Ht8jLA3tkxf75yrGZVHdmF,HzRMH6mbgEKydRCnnMvSsKgTEVNQi6nuzoR1xutYFdzg,True,354517,88629,523,261,262,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,20951,199971,-179020,590
2022-01-07 03:03:01.312232,2022-01-06 21:55:56-05:00,1921,2bikYf33ZxxDmvkMNjWDGGqEpbYJPvWv5At3hzyeLEQK,5FtirUBjRAZ3k5arFFVwKz42ixWzhkEBLkaK9PraRZ78,True,846728,211682,1283,641,642,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,51349,194621,-143272,606
2022-01-07 03:03:01.312232,2022-01-06 21:55:56-05:00,1922,ECuu1L4QGdemZ7FjAjVAAxYN6piinweY7Fuk5csVovfT,Amd8WGcpdtB8yoA83R1BUT5uryuqoKbcBexYacbrbGVX,True,17652618,4413154,26472,13236,13236,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,1058881,4419891,-3361010,599
2022-01-07 03:03:01.312232,2022-01-06 21:55:56-05:00,1923,AGhvB6x3gmvAJSnr9UVtvhKqVg3Qgh1k4roHzrNHhAaa,HhhjXT6WJnz1HQfHcwKdBppuAhc8ncUcq1mkJ4EHqgpe,True,36490,9122,55,27,28,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2215,11049,-8834,607
2022-01-07 03:03:01.312232,2022-01-06 21:55:56-05:00,1924,GH6Q9E1jZPTTp46aDd57UNZPNS2D6PBSwyLL3EHSjGn2,2XvwZXNsrPWx4EfPvhTP933bzCC3SJHDQ8xARfrXdVY9,True,114088470,28522117,174508,87254,87254,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,6980338,78095990,-71115652,611
2022-01-07 03:03:01.312232,2022-01-06 21:55:56-05:00,1925,HhwiZPKZBGa16oVi739s4qtMDMTwzWXc7iwNfX63t2UP,5AnbMbAFKy85yHt5y2M5S38nNkA1vT4ejY5NjGbRNUqn,True,7998801,1999700,12086,6043,6043,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,483451,3746311,-3262860,604
2022-01-07 03:03:01.312232,2022-01-06 21:55:56-05:00,1926,CCHzYXr5zMXFu8MMZNkfUWGyUcF8xy7Vvhq7tNCtZg2L,AuEXkCJTTJ3HK8iP4qTWpQr4vp6HPRJZyZwfRjF8zjfp,True,846726,211681,1283,641,642,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,51347,194621,-143274,606
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1927,ES1MDwRUa3hoToPKQiiZkzMYe9PDVnAQwMrEvZrzvnc1,C4wBG3xTDkmDQneB28xYnf1aBNEeq7UB8oR7NuEfLkFg,True,159076252,39769063,245536,122768,122768,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,9821447,36145195,-26323748,617
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1928,921FBgLS3A1wA77uWitsnTvW737Q2jY7tzvgWtWLXNC7,E4eJ9H7cqP9zNpMH5xRBTAp9yaBCBihuJBNd6pqzteDG,True,846724,211681,1283,641,642,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,51345,194621,-143276,606
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1929,5jin5wXjQQ25nGM2ECrCXcg1a95vquh6kM7rMRru6Ke7,EKM657EQ8HWWgf4cssByoYHoXGjFfTspTKXAGmygAPQG,True,217295651,54323912,334241,167120,167121,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,13369654,78151389,-64781735,615
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1930,7MSzV5yy5FmrM4j1BcYSRiTGWfit1AJahheRUaXzz349,aPSTZLxBpVr3sucjbj95emRV2J1GrUWr7wbARYqJkQZ,True,25752790,6438197,38534,19267,19267,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,1541385,5828595,-4287210,598
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1931,Hy3kzXneDN6FUkiZctU1vWe97BYvj6yZ7QvQzehfWmNr,EhXgQg8BTniANV525RpY76z7Hrh6DuqrMChjqEoXfVJe,True,7465411,1866352,11630,5815,5815,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,465225,2833634,-2368409,623
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1932,BxXXWywnC3dSyLPJHt7owfBhgSiBWzkuD3T8hGYLqCH6,4vuwEBXXbXFMPmbJJJRop4FCWGyKR1sXhBc3EWF6MiB8,True,550284074,137571018,828827,414413,414414,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,33153093,233407548,-200254455,602
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1933,4D7mDXe7SdmbAx7kaD1mBNuEa7DzMi6TAwXURxtLEazk,5pSnT91PHoLdN6uhPnUtoD7cboLmndn26y1XouPx8vwW,True,8569491,2142372,13264,6632,6632,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,530585,1959094,-1428509,619
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1934,5RvNKzSeJ1fvqsKpcQu25evEZGmKjyEDgwsMZkykoT3P,BRqSGfE4XHXu4HrinwetWumfVTmr82iuF6Y5oSV6eMiK,True,847564,211891,1304,652,652,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,52181,194617,-142436,615
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1935,6u6bPgAmK8ufACrQV99A1Y5nhGkue3KEUHmQQkcNkxwP,7636yXT5w4DcVpc7LJdN46aiggzSq6U2GXHXL5kyy9F3,True,685282721,171320680,1060491,530245,530246,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,42419644,245736053,-203316409,619
2022-01-07 03:03:01.312232,2022-01-06 21:55:57-05:00,1936,DJiXXW7sjNsAAxWupDKBUsFhXSgPoerVYaAtJqqNgVbn,2MsqvNuJw1xQhJ3UnXt9i7oNHDuZpR9w7iE1WQcGqt5m,True,846703,211675,1283,641,642,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,51324,194621,-143297,606
2022-01-07 03:03:01.312232,2022-01-06 21:55:58-05:00,1937,7W6ih2ZGXaE6tvuQFUPCvc7NvEJHy7UffgoVX3ZPdLXt,6uQCkeMjEXHBQxE2HD33RM1zyTsSko1fYZA1mWUggJ5B,True,148616,37154,223,111,112,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,8930,44680,-35750,600
2022-01-07 03:03:01.312232,2022-01-06 21:55:58-05:00,1938,GGGyesjbt7h2XHHp9u8vpiWGugFwEbrtYaKrNQSDhQd7,8tydo1ZjGHmPBSqU33tywB3f9szdsHk1ckGFe4Ay5pgs,True,291640824,72910206,454982,227491,227491,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,18199311,174865308,-156665997,624
2022-01-07 03:03:01.312232,2022-01-06 21:56:00-05:00,1939,5PbrpM9kjzF4R2eW2UTcRVXnhqWdRQWHZJXKLN43N8WC,6ip4ocbyHusy8CsVvcrpiRCUp2nq9cY8bHpTcUU3Wztq,True,45752651,11438162,71267,35633,35634,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2850683,14045603,-11194920,623
2022-01-07 03:03:01.312232,2022-01-06 21:56:05-05:00,1940,2QStaRnbSnDhA891Lb1bxjVeMYpJUpNdqaVkw3rqU45V,DakRWPnttPoRcjY5V7WLwiwBx39BapCo9Atog8dL17Ku,True,13083436,3270859,20275,10137,10138,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,811017,2727581,-1916564,619
2022-01-07 03:03:01.312232,2022-01-06 21:56:05-05:00,1941,3njiRuSRMXRzKmamyiR72Hc38PU8UDDmWdfPhgxmGxEW,5WoF3gkgygyNNbwxWgVfqGWkExcDixuzgJQQjXEZQ6J5,True,1473961110,368490277,2296326,1148163,1148163,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,91853042,795277304,-703424262,623
2022-01-07 03:03:01.312232,2022-01-06 21:56:07-05:00,1942,9gYrMXAGmGSV4VFjXzYP5WwH2aFpB1TxA6CqpYsosKLv,Dh8aH6RK48wu4fkT9xKw5XL7itxnPDuw3SDwPwvL5sva,True,153163,38290,229,114,115,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,9168,43928,-34760,598
2022-01-07 03:03:01.312232,2022-01-06 21:56:07-05:00,1943,6dr65yANjSMmfBeKAuSxG3i16S9vMgF1CQ3zDyzh55Pn,EhrE5QpnshD41S4zPEBy2A5q2Gs2mwUrbHGo6WnT9zDP,True,1933141,483285,3023,1511,1512,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,120936,719049,-598113,625
2022-01-07 03:03:01.312232,2022-01-06 22:01:28-05:00,1944,BZxJ6CtrVoiU86DMMieMeDFLNWtMpHGTvZfM7nyay6o4,6CRxRR8bisRLHFJBFWjyumYuy7j4C4PkjYH1K8gXhdWD,True,16553748,4138434,25876,12938,12938,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,1035044,3606309,-2571265,625
2022-01-07 03:03:01.312232,2022-01-06 22:02:21-05:00,1945,Gbxc51WERLLeCtiHv7rDvE52aqF541RoQWG5n5aqErq6,4ngBoHbfXijLMqGKxFMNht9sbmxy2g5eqBmn8QsBmbx1,True,4373227,1093306,6843,3421,3422,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,273746,1510180,-1236434,625
2022-01-07 03:03:01.312232,2022-01-06 22:02:36-05:00,1946,3Lv2XpiD4KBUHq7Zx6u3zNhpXoySodXHH8o8f5yaaPxG,H6TN4rhpBXkEH3mZnymYNcKfmnxRH2uzfwzeLH2q6ahP,True,1078991,269747,1685,842,843,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,67412,331948,-264536,624
2022-01-07 03:26:38.830272,2022-01-06 22:06:57-05:00,1947,6CeKxTJvFqhyNEyzySiBBKEwYVMe7j3A6nkMes4BW6o2,DzDR9XvwY1z7ygQ8YrCXrwDGHSf67JZF8BzUnuFE2fxQ,True,25283489,6320872,39510,19755,19755,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,1580427,6289448,-4709021,625
2022-01-07 03:26:38.830272,2022-01-06 22:06:57-05:00,1948,FpqCxvTkSiwDwD5qEt6hXJxzFDLFLAQ8VevK8zwRqYun,A3p6YQisCJKpNkF7vkjZRbEfbnUt7vTZdR2zPBUSdTkk,True,2370959389,592739847,3706344,1853172,1853172,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,148253781,589971378,-441717597,625
2022-01-07 03:26:38.830272,2022-01-06 22:07:00-05:00,1949,8MKNsuGVaoYpdQy6NNyxDvRzh2DAquBUtri4nDsixUxs,D7M1SDmpZAs8vdPCCCa96UbDF15YQDxHmoGWB57tHiir,True,23908112,5977028,37275,18637,18638,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,1491000,9210786,-7719786,623
2022-01-07 03:26:38.830272,2022-01-06 22:07:01-05:00,1950,8VnGmfop6qcUezAJ2M15jz2Nn6mPQgehDcJPvypq4XJn,6F6sqXNhgkW9ev8QNMm4ydywUUmemhwgydRQYNeqyUmi,True,61146596,15286649,95259,47629,47630,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,3810397,42663801,-38853404,623
2022-01-07 03:26:38.830272,2022-01-06 22:07:09-05:00,1951,C2Dmfw4G8KKzFq38aRH2pLCRngnGZDvUUN3fHDMjFkoG,7kzJk3BTNvY3hGFNj7nDy9L5CAYus6eNiCAxWH8dSioX,True,2143119,535779,3346,1673,1673,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,133868,996529,-862661,624
2022-01-07 03:26:38.830272,2022-01-06 22:07:11-05:00,1952,DAku12iueL13vRoTpKLyqdGaLQ2rWF6REe8Dr8soFvNs,H2vVH3LxkhGe6x6Mdwy67BYwTKNQM6XayKx7mhrwyfJM,True,2574509,643627,4009,2004,2005,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,160375,960869,-800494,622
2022-01-07 03:26:38.830272,2022-01-06 22:07:13-05:00,1953,6eBSLXDMVoW2nG3n7s42RXDH8byY3C6n1RsUuegBLSrG,37dYrKnTXYer7Bu9xFfpArA4ZNo2B9bycFw9HywDtTRx,True,57252554,14313138,89567,44783,44784,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,3582695,19759481,-16176786,625
2022-01-07 03:26:38.830272,2022-01-06 22:07:30-05:00,1954,F2v1YwVAwXLiUgsJ5uwn4qAAkTXitn1E75fJcPnGuAcy,5rdJ4H5GxPg4Juu77mGc7uya5LwEqLzDSRyG8mQ2mDbK,True,111296446,27824111,174018,87009,87009,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,6960759,40020482,-33059723,625
2022-01-07 03:26:38.830272,2022-01-06 22:07:30-05:00,1955,Fd2HrzBAr4JobRPARZwpQHHVoSCEoog32A6tKMWAC1sK,BYappsar5sQf8VLem4wrLuTtrDFH9y8pEx1aMxfuU4Pq,True,173790229,43447557,271973,135986,135987,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,10878925,62463785,-51584860,625
2022-01-07 03:26:38.830272,2022-01-06 22:07:30-05:00,1956,8NdcaYUC1X5CP7FMDip78uqtqmCt8GcZdCzLRTYTihmb,9Ei1K9bXWXSXcBfeX5exPSXGCAu62WSKzvnnd4wHvyVh,True,758230,189557,1185,592,593,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,47416,238230,-190814,625
