,ts,record_id,user_authority,user,direction,collateral_before,cumulative_deposits_before,amount
2021-12-09 22:56:50.623725,2021-12-09 17:53:18-05:00,6445,7cKwjpmpH9bcvhtb6g8fJ2VvHZJqLyv2yK8ieM3yeTxG,2ySGGuocaJpQzHWRPrySTGoVTqyaVeaMy5VpTFYWDZfU,DepositDirection.DEPOSIT(),0,0,60000000
2021-12-09 22:56:50.623725,2021-12-09 17:53:22-05:00,6446,GWV4DUEnEgF6knFNGToV5vJJcezmBZNx5vmZgD933Anw,FNSeBiuxg5tqxjdE8ApSJ4o2PUYs7aFLsZQu5YrCLBYG,DepositDirection.DEPOSIT(),0,0,67000000
2021-12-09 22:56:50.623725,2021-12-09 17:53:23-05:00,6447,dGXHoxuU3iSAzeaevAcFLJvfjxSjdDyAHLMa551fzLz,AfQPoDfJn9B1JRJR3oYB72xY2gr4VxD96StYJkmheUkp,DepositDirection.DEPOSIT(),0,0,65000000
2021-12-09 22:56:50.623725,2021-12-09 17:55:33-05:00,6448,C9JiT1sQhakzmJuCPfGDq2RV2HjMtCW8CBXVp9shKSuG,4ko8VYv8RafkXbe9FqZrBDbBdF73EgUphzctWr8RrhQQ,DepositDirection.WITHDRAW(),232675541,152000000,100000000
2021-12-09 23:09:35.458282,2021-12-09 17:59:34-05:00,6449,AxDHgMytEQjB9MsaS3Z2e2ZC623rPfWNmKNyxFG6Dn5a,FHCTc9MUUPmLv7m8oSotetZKmx79YshyuU5LskybUKFu,DepositDirection.WITHDRAW(),61479013,62000000,61470000
2021-12-09 23:09:35.458282,2021-12-09 17:59:34-05:00,6450,7cKwjpmpH9bcvhtb6g8fJ2VvHZJqLyv2yK8ieM3yeTxG,2ySGGuocaJpQzHWRPrySTGoVTqyaVeaMy5VpTFYWDZfU,DepositDirection.WITHDRAW(),59304696,60000000,59300000
2021-12-09 23:09:35.458282,2021-12-09 17:59:44-05:00,6451,GWV4DUEnEgF6knFNGToV5vJJcezmBZNx5vmZgD933Anw,FNSeBiuxg5tqxjdE8ApSJ4o2PUYs7aFLsZQu5YrCLBYG,DepositDirection.WITHDRAW(),66462521,67000000,66459999
2021-12-09 23:09:35.458282,2021-12-09 17:59:45-05:00,6452,dGXHoxuU3iSAzeaevAcFLJvfjxSjdDyAHLMa551fzLz,AfQPoDfJn9B1JRJR3oYB72xY2gr4VxD96StYJkmheUkp,DepositDirection.WITHDRAW(),64221129,65000000,64220000
2021-12-09 23:09:35.458282,2021-12-09 18:01:36-05:00,6453,BsWc6aqEskzso8efQGD8HRYHU1V3MAvFB5V9LYeu6d3w,BKjp17xqrGVmdnM7etTUuKyFbx46rTkW3o21sA1BVfbZ,DepositDirection.DEPOSIT(),0,0,62000000
2021-12-09 23:09:35.458282,2021-12-09 18:01:41-05:00,6454,3wfHtkVG5Nt5Lvb2DoFXUgwe7sJSr1fxAYU7YRQ6vbLm,9dmrT7yknC1yGNVjurSxiYrqmoVXCRWN6dAKb89sConQ,DepositDirection.DEPOSIT(),0,0,59000000
2021-12-09 23:09:35.458282,2021-12-09 18:01:44-05:00,6455,CmvFf2tHrqDGurjPHUDDJcLciKonPJdAdLp58oesGxCW,Ck1by9awi1pkpBR229VvZgcwtWnMRZBtTkNdKQVheDK2,DepositDirection.DEPOSIT(),0,0,67000000
2021-12-09 23:09:35.458282,2021-12-09 18:01:44-05:00,6456,GQf7MPpY3Unm2Lz6saWLVZXSoBYktS6q7soSBAiw716B,57awuEtctpqenChj5jB1PYuYAzu5k4sqYSMfZdAdhZrn,DepositDirection.DEPOSIT(),0,0,64000000
2021-12-09 23:09:35.458282,2021-12-09 18:02:56-05:00,6457,BsWc6aqEskzso8efQGD8HRYHU1V3MAvFB5V9LYeu6d3w,BKjp17xqrGVmdnM7etTUuKyFbx46rTkW3o21sA1BVfbZ,DepositDirection.WITHDRAW(),61356545,62000000,61350000
2021-12-09 23:09:35.458282,2021-12-09 18:03:01-05:00,6458,3wfHtkVG5Nt5Lvb2DoFXUgwe7sJSr1fxAYU7YRQ6vbLm,9dmrT7yknC1yGNVjurSxiYrqmoVXCRWN6dAKb89sConQ,DepositDirection.WITHDRAW(),58433442,59000000,58430000
2021-12-09 23:09:35.458282,2021-12-09 18:03:03-05:00,6459,CmvFf2tHrqDGurjPHUDDJcLciKonPJdAdLp58oesGxCW,Ck1by9awi1pkpBR229VvZgcwtWnMRZBtTkNdKQVheDK2,DepositDirection.WITHDRAW(),66299621,67000000,66290000
2021-12-09 23:09:35.458282,2021-12-09 18:03:07-05:00,6460,GQf7MPpY3Unm2Lz6saWLVZXSoBYktS6q7soSBAiw716B,57awuEtctpqenChj5jB1PYuYAzu5k4sqYSMfZdAdhZrn,DepositDirection.WITHDRAW(),63390390,64000000,63390000
2021-12-09 23:09:35.458282,2021-12-09 18:05:22-05:00,6461,9RVvL1xZzd7BBPDNTY61H7JRgi6xWobDUPvgBAeYUAnJ,Ftu5vCqPVNkhnTkXJ6jjXpWGN46Spvnuo66jahRcBCCN,DepositDirection.DEPOSIT(),0,0,61000000
2021-12-09 23:09:35.458282,2021-12-09 18:05:23-05:00,6462,EoU1xbmHd7iTZAvz9bfm9CVjkU6s6edHkfo26zF9MRtY,FCJrDt26CgVsVqwbDTzUgDFam7weF9gPvUMsTuqDk7D6,DepositDirection.DEPOSIT(),0,0,58000000
2021-12-09 23:09:35.458282,2021-12-09 18:05:36-05:00,6463,BhVwE2HDPsGYksrx8NKDeyJSAdg8M9JMw3QiKUFDjcrz,EAXLmPvH4DyByGM15GEvbGU4WPfrf6T73xPXdNE4AHa8,DepositDirection.DEPOSIT(),0,0,66000000
2021-12-09 23:09:35.458282,2021-12-09 18:05:37-05:00,6464,FFAwBeHPcESDKGcBzAPsGoANN6K8sYg3kKQeBhDNG5jB,FS4yQNJeDqz624KKsJFXY2sHsHWgAZFtDc4y7HWNeZhS,DepositDirection.DEPOSIT(),0,0,63000000
2021-12-09 23:09:35.458282,2021-12-09 18:07:04-05:00,6465,9RVvL1xZzd7BBPDNTY61H7JRgi6xWobDUPvgBAeYUAnJ,Ftu5vCqPVNkhnTkXJ6jjXpWGN46Spvnuo66jahRcBCCN,DepositDirection.WITHDRAW(),60795863,61000000,60790000
2021-12-09 23:09:35.458282,2021-12-09 18:07:10-05:00,6466,EoU1xbmHd7iTZAvz9bfm9CVjkU6s6edHkfo26zF9MRtY,FCJrDt26CgVsVqwbDTzUgDFam7weF9gPvUMsTuqDk7D6,DepositDirection.WITHDRAW(),57033167,58000000,57030000
2021-12-09 23:09:35.458282,2021-12-09 18:07:18-05:00,6467,BhVwE2HDPsGYksrx8NKDeyJSAdg8M9JMw3QiKUFDjcrz,EAXLmPvH4DyByGM15GEvbGU4WPfrf6T73xPXdNE4AHa8,DepositDirection.WITHDRAW(),65540281,66000000,65540000
2021-12-09 23:09:35.458282,2021-12-09 18:07:28-05:00,6468,FFAwBeHPcESDKGcBzAPsGoANN6K8sYg3kKQeBhDNG5jB,FS4yQNJeDqz624KKsJFXY2sHsHWgAZFtDc4y7HWNeZhS,DepositDirection.WITHDRAW(),62110719,63000000,62110000
2021-12-09 23:09:35.458282,2021-12-09 18:09:22-05:00,6469,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,DepositDirection.DEPOSIT(),0,0,1000000000
2021-12-09 23:27:16.018391,2021-12-09 18:09:40-05:00,6470,H46TuibqMtTVBTS9DfSENYnzyJLoVBvbCamS94Lwz5jp,J19bWYA73bHJxkRyTztWHbyBASQ4cweEmH8YsEKmEztp,DepositDirection.DEPOSIT(),0,0,61000000
2021-12-09 23:27:16.018391,2021-12-09 18:09:45-05:00,6471,3ZwocJ2uNob25KG48PB8EQwRKSi5BLkaNNw7138SEwoA,46WHZqy3e89T99dgAXPW4KDz3yVUX8v7AT7KZwLudtTG,DepositDirection.DEPOSIT(),0,0,57000000
2021-12-09 23:27:16.018391,2021-12-09 18:09:48-05:00,6472,CsviudPWJJqVsqcMiL6rPqAMRtaCNrX9TJv9KFSVKxPw,G6m8DLphCAKwKXmMz13bZ2YCn8wbSB8fxXRDHeCrcr8E,DepositDirection.DEPOSIT(),0,0,66000000
2021-12-09 23:27:16.018391,2021-12-09 18:09:52-05:00,6473,2q8iXY7JobaFCFtYR5D23aCTDEBP1TBm2ez5QHxjeHgX,6iPuSMhAgWwM9JCAXX3Frn9VZ9WPJBCHgpFsQ7Yq1ru2,DepositDirection.DEPOSIT(),0,0,62000000
2021-12-09 23:27:16.018391,2021-12-09 18:12:00-05:00,6474,BPW4T8BMputHYZSZ2bPH66DuoYXdxq3ewAaBWFVYPup4,5dFQBM32hMhUmzBrk1vEVLxcYsf7bbmY89VyAnfStK9s,DepositDirection.DEPOSIT(),3495,-1738200000,4891000000
2021-12-09 23:27:16.018391,2021-12-09 18:14:43-05:00,6475,H46TuibqMtTVBTS9DfSENYnzyJLoVBvbCamS94Lwz5jp,J19bWYA73bHJxkRyTztWHbyBASQ4cweEmH8YsEKmEztp,DepositDirection.WITHDRAW(),61668326,61000000,61660000
2021-12-09 23:27:16.018391,2021-12-09 18:14:43-05:00,6476,3ZwocJ2uNob25KG48PB8EQwRKSi5BLkaNNw7138SEwoA,46WHZqy3e89T99dgAXPW4KDz3yVUX8v7AT7KZwLudtTG,DepositDirection.WITHDRAW(),55234545,57000000,55230000
2021-12-09 23:27:16.018391,2021-12-09 18:14:52-05:00,6477,CsviudPWJJqVsqcMiL6rPqAMRtaCNrX9TJv9KFSVKxPw,G6m8DLphCAKwKXmMz13bZ2YCn8wbSB8fxXRDHeCrcr8E,DepositDirection.WITHDRAW(),66706992,66000000,66700000
2021-12-09 23:27:16.018391,2021-12-09 18:14:54-05:00,6478,2q8iXY7JobaFCFtYR5D23aCTDEBP1TBm2ez5QHxjeHgX,6iPuSMhAgWwM9JCAXX3Frn9VZ9WPJBCHgpFsQ7Yq1ru2,DepositDirection.WITHDRAW(),60095010,62000000,60090000
2021-12-09 23:27:16.018391,2021-12-09 18:18:11-05:00,6479,AtQYjd3nXMqA2ETRVg4avnD3tTGsxs6LHojrSuDnTaxS,DynVonzAZdhTAEXoDY9XE9keGKasJyptjtMFJ2oetpbZ,DepositDirection.DEPOSIT(),0,0,56000000
2021-12-09 23:27:16.018391,2021-12-09 18:19:27-05:00,6480,4f6JoH4UKiYdnCMcvAf1ZFdTeFZaxs3RxAJ8P5rafaPy,C9a6cdNv1jhr67PdfvFU49c8xCqUFirCctsNZTnNptUC,DepositDirection.DEPOSIT(),0,0,66000000
2021-12-09 23:27:16.018391,2021-12-09 18:19:29-05:00,6481,DUr4V5FFreXWTztVH25N42dsTw16wqaWFyGP1VmfxAGR,5ZviMxPnK8tdU9xwkyj9o5fAkuEo5Te4NPnLTrzjNHkD,DepositDirection.DEPOSIT(),0,0,61000000
2021-12-09 23:27:16.018391,2021-12-09 18:19:44-05:00,6482,6CbtjKp7vRxfMJ9AAA9EouvdDXnZskWEtvtmDsGjVsoW,6T5tMecQStg2VFoGy8hroeksjffqxfRmrTxw8pHwhvXU,DepositDirection.DEPOSIT(),0,0,62000000
2021-12-09 23:37:44.642844,2021-12-09 18:32:16-05:00,6483,6CbtjKp7vRxfMJ9AAA9EouvdDXnZskWEtvtmDsGjVsoW,6T5tMecQStg2VFoGy8hroeksjffqxfRmrTxw8pHwhvXU,DepositDirection.WITHDRAW(),59409205,62000000,59400000
2021-12-09 23:37:44.642844,2021-12-09 18:32:17-05:00,6484,AtQYjd3nXMqA2ETRVg4avnD3tTGsxs6LHojrSuDnTaxS,DynVonzAZdhTAEXoDY9XE9keGKasJyptjtMFJ2oetpbZ,DepositDirection.WITHDRAW(),55028416,56000000,55020000
2021-12-09 23:37:44.642844,2021-12-09 18:32:23-05:00,6485,4f6JoH4UKiYdnCMcvAf1ZFdTeFZaxs3RxAJ8P5rafaPy,C9a6cdNv1jhr67PdfvFU49c8xCqUFirCctsNZTnNptUC,DepositDirection.WITHDRAW(),63216035,66000000,63210000
2021-12-09 23:37:44.642844,2021-12-09 18:32:26-05:00,6486,DUr4V5FFreXWTztVH25N42dsTw16wqaWFyGP1VmfxAGR,5ZviMxPnK8tdU9xwkyj9o5fAkuEo5Te4NPnLTrzjNHkD,DepositDirection.WITHDRAW(),59960240,61000000,59960000
2021-12-09 23:37:44.642844,2021-12-09 18:32:37-05:00,6487,5Ed9z1zAfUqvsXpREUZekppCzQH6km5w5Houor8xsELk,7Udy7gUriPBgGqkyYGHmg1LvAdDE6pvkTh9JUqQV72NY,DepositDirection.DEPOSIT(),0,0,137000000
2021-12-09 23:37:44.642844,2021-12-09 18:34:18-05:00,6488,GucXrhc9mvBYDNCCrU57xJ84XyuUtosn3HAvtcbjEbUR,ATQjFqijZdJ7rke7jYScoWwzbmeV26wZw3XmJVWRBXM4,DepositDirection.DEPOSIT(),0,0,59000000
2021-12-09 23:37:44.642844,2021-12-09 18:34:18-05:00,6489,GBBtNig7rB8cqid3GFLwajMzGtazSKMZaMp2UWLCqMjf,7m2Knrp8VrkS7Pw3QvyJ7mhR4HrSUAXVvhUuZQZGWQs3,DepositDirection.DEPOSIT(),0,0,55000000
2021-12-09 23:37:44.642844,2021-12-09 18:34:34-05:00,6490,Gfc4VCRjKjdE16k37nYZpgfrXghVHBhUSF749vFAtzXs,94Va7noY1mw1SM1GBmjJ9UTVKq3VqN8qTj46FtWgG8PX,DepositDirection.DEPOSIT(),0,0,124000000
2021-12-09 23:37:44.642844,2021-12-09 18:34:44-05:00,6491,Gfc4VCRjKjdE16k37nYZpgfrXghVHBhUSF749vFAtzXs,94Va7noY1mw1SM1GBmjJ9UTVKq3VqN8qTj46FtWgG8PX,DepositDirection.WITHDRAW(),124000000,124000000,124000000
2021-12-09 23:37:44.642844,2021-12-09 18:35:35-05:00,6492,Gfc4VCRjKjdE16k37nYZpgfrXghVHBhUSF749vFAtzXs,94Va7noY1mw1SM1GBmjJ9UTVKq3VqN8qTj46FtWgG8PX,DepositDirection.DEPOSIT(),0,0,60000000
2021-12-09 23:37:44.642844,2021-12-09 18:35:37-05:00,6493,BFEHsxiDudiMtaK6GTciUmyvbXcwhCWW1RsU7zUtVbYC,BcmfLBCXiUWVXj3pMNSc9jT7rBC6m2hhYsBxPr8MTg3E,DepositDirection.DEPOSIT(),0,0,64000000
2021-12-09 23:37:44.642844,2021-12-09 18:35:53-05:00,6494,DGAQzgZhS2yioeZmG3cbacM3hdz4F1aZn1PWRwgiFukc,48KUtJaNCPNxkLXJBtWAdDxY4b9vZzLgbGxTNdwMqmjz,DepositDirection.DEPOSIT(),0,0,360000000
2021-12-09 23:37:44.642844,2021-12-09 18:36:37-05:00,6495,GucXrhc9mvBYDNCCrU57xJ84XyuUtosn3HAvtcbjEbUR,ATQjFqijZdJ7rke7jYScoWwzbmeV26wZw3XmJVWRBXM4,DepositDirection.WITHDRAW(),58082193,59000000,58080000
2021-12-09 23:37:44.642844,2021-12-09 18:36:39-05:00,6496,GBBtNig7rB8cqid3GFLwajMzGtazSKMZaMp2UWLCqMjf,7m2Knrp8VrkS7Pw3QvyJ7mhR4HrSUAXVvhUuZQZGWQs3,DepositDirection.WITHDRAW(),54643053,55000000,54640000
2021-12-09 23:37:44.642844,2021-12-09 18:36:48-05:00,6497,Gfc4VCRjKjdE16k37nYZpgfrXghVHBhUSF749vFAtzXs,94Va7noY1mw1SM1GBmjJ9UTVKq3VqN8qTj46FtWgG8PX,DepositDirection.WITHDRAW(),59303824,60000000,59300000
2021-12-09 23:37:44.642844,2021-12-09 18:36:49-05:00,6498,BFEHsxiDudiMtaK6GTciUmyvbXcwhCWW1RsU7zUtVbYC,BcmfLBCXiUWVXj3pMNSc9jT7rBC6m2hhYsBxPr8MTg3E,DepositDirection.WITHDRAW(),63488045,64000000,63480000
2021-12-09 23:45:09.147507,2021-12-09 18:38:28-05:00,6499,APMxvvHZxs2PbFUJ8wK98uBpTw9E5A7nQ8J9RtL47gGL,G9v4Z4yJyd6ht6XKTw5wqzJAjL9Se2ar4GjrpMJQw2LG,DepositDirection.DEPOSIT(),0,0,58000000
2021-12-09 23:45:09.147507,2021-12-09 18:38:34-05:00,6500,EMk2qoE66z7VsUKFoyRhu4X9paAZxsiXgDmUR9LBuaGm,4WSwQSokJddSmGJBgczXPnKhEBN88nsWVZRhqf5kmvH1,DepositDirection.DEPOSIT(),0,0,59000000
2021-12-09 23:45:09.147507,2021-12-09 18:38:37-05:00,6501,8DYJCoPpu7uApGyp33JLWCGsdUPEdC1oYTDHrYWKp9G3,5xqroAkKV6UCrTFtuFwSBKNyjxPyPwLiZnbfHLMD3rcL,DepositDirection.DEPOSIT(),0,0,54000000
2021-12-09 23:45:09.147507,2021-12-09 18:38:41-05:00,6502,A2QqchDAsGqTKionpGDtDTHUmGAiVVR8Rkz9mZiaMCBr,4DYMovHfEBAbVd78GKDjWD4pvuacrBRiqkfDayxwT8e5,DepositDirection.DEPOSIT(),0,0,63000000
2021-12-09 23:45:09.147507,2021-12-09 18:38:42-05:00,6503,39aCtgqAVeg2GKp85ZNdL3iJB3H9uNak4PdTTHDz23zk,GvLrBW8wwKJZ6CZnyjvmtPMnfjWj9bdAjxJZ7iVQJbwo,DepositDirection.WITHDRAW(),4490715433,4774420000,50000000
2021-12-09 23:45:09.147507,2021-12-09 18:39:27-05:00,6504,APMxvvHZxs2PbFUJ8wK98uBpTw9E5A7nQ8J9RtL47gGL,G9v4Z4yJyd6ht6XKTw5wqzJAjL9Se2ar4GjrpMJQw2LG,DepositDirection.WITHDRAW(),57284292,58000000,57280000
2021-12-09 23:45:09.147507,2021-12-09 18:39:29-05:00,6505,8DYJCoPpu7uApGyp33JLWCGsdUPEdC1oYTDHrYWKp9G3,5xqroAkKV6UCrTFtuFwSBKNyjxPyPwLiZnbfHLMD3rcL,DepositDirection.WITHDRAW(),53587731,54000000,53580000
2021-12-09 23:45:09.147507,2021-12-09 18:39:37-05:00,6506,A2QqchDAsGqTKionpGDtDTHUmGAiVVR8Rkz9mZiaMCBr,4DYMovHfEBAbVd78GKDjWD4pvuacrBRiqkfDayxwT8e5,DepositDirection.WITHDRAW(),62519605,63000000,62510000
2021-12-09 23:45:09.147507,2021-12-09 18:39:38-05:00,6507,EMk2qoE66z7VsUKFoyRhu4X9paAZxsiXgDmUR9LBuaGm,4WSwQSokJddSmGJBgczXPnKhEBN88nsWVZRhqf5kmvH1,DepositDirection.WITHDRAW(),58268466,59000000,58260000
2021-12-09 23:45:09.147507,2021-12-09 18:40:25-05:00,6508,DGAQzgZhS2yioeZmG3cbacM3hdz4F1aZn1PWRwgiFukc,48KUtJaNCPNxkLXJBtWAdDxY4b9vZzLgbGxTNdwMqmjz,DepositDirection.DEPOSIT(),358920110,360000000,183000000
2021-12-09 23:45:09.147507,2021-12-09 18:42:28-05:00,6509,2Dy8s88yiswzW5zbPEAcV46v1KtcYtW9QoqCkXydsjsW,2rNnnjEeKGt261nxQj3U9RfDrwM1C7WALQXJYhqpor4N,DepositDirection.DEPOSIT(),0,0,57000000
2021-12-09 23:45:09.147507,2021-12-09 18:42:33-05:00,6510,7zCePQtZzwV41Kr4H2ZbFttLiHkvbswmbLNrdRE4XVLY,C6dQqNFYPM1uCXd1BWNxKC9nuDTBuhnDXgu9NGayWotG,DepositDirection.DEPOSIT(),0,0,54000000
2021-12-09 23:45:09.147507,2021-12-09 18:42:46-05:00,6511,HQnM368xFaqYjHjxyefXYDryRVCYoU6BwMJudVHRPpGF,H5yZyKRHmBXZqiWkXtizW7An2wUQzMXhtEhvz36P1td3,DepositDirection.DEPOSIT(),0,0,58000000
2021-12-09 23:45:09.147507,2021-12-09 18:42:47-05:00,6512,FPLc4Luhht1KkxtRdqbbmqs3mycyu5gaLzodEseWd7qg,78EyzRc5xUQFmCBDtCm56H1wzg3Wp1edXVn4PdE9vZEP,DepositDirection.DEPOSIT(),0,0,62000000
2021-12-09 23:45:09.147507,2021-12-09 18:43:39-05:00,6513,2Dy8s88yiswzW5zbPEAcV46v1KtcYtW9QoqCkXydsjsW,2rNnnjEeKGt261nxQj3U9RfDrwM1C7WALQXJYhqpor4N,DepositDirection.WITHDRAW(),56416039,57000000,56410000
2021-12-09 23:45:09.147507,2021-12-09 18:43:41-05:00,6514,7zCePQtZzwV41Kr4H2ZbFttLiHkvbswmbLNrdRE4XVLY,C6dQqNFYPM1uCXd1BWNxKC9nuDTBuhnDXgu9NGayWotG,DepositDirection.WITHDRAW(),53478367,54000000,53470000
2021-12-09 23:45:09.147507,2021-12-09 18:43:49-05:00,6515,HQnM368xFaqYjHjxyefXYDryRVCYoU6BwMJudVHRPpGF,H5yZyKRHmBXZqiWkXtizW7An2wUQzMXhtEhvz36P1td3,DepositDirection.WITHDRAW(),57398578,58000000,57390000
2021-12-09 23:45:09.147507,2021-12-09 18:43:49-05:00,6516,FPLc4Luhht1KkxtRdqbbmqs3mycyu5gaLzodEseWd7qg,78EyzRc5xUQFmCBDtCm56H1wzg3Wp1edXVn4PdE9vZEP,DepositDirection.WITHDRAW(),61405503,62000000,61400000
2021-12-09 23:51:44.553528,2021-12-09 18:45:25-05:00,6517,ERk5Jn4eKAKMFCgNRy4BuKWB1zTew1SMcjsFnRdjzcie,BH1KYbb1nSCEnUWVNR9XXDP7N99wYT3mHQXV4Eh4QFBV,DepositDirection.DEPOSIT(),0,0,57000000
2021-12-09 23:51:44.553528,2021-12-09 18:45:26-05:00,6518,5QUJhCk7TLPsg4GDY3JfTCG5S3Z9j6D6y7jA3XRuk3VS,9is9y36oPFCKcfkUkDKJGTr7TUno6tsQ57NwKpMedSn5,DepositDirection.DEPOSIT(),0,0,53000000
2021-12-09 23:51:44.553528,2021-12-09 18:45:40-05:00,6519,9WAuEpj9RNyvqfp2zNcZGPFNdajsQ2oEwRLiEjTW3Fd2,8AK9E1uTwhwYwBxQrhJRsy5eWjM2hCLt9BBYZoF9c2sV,DepositDirection.DEPOSIT(),0,0,58000000
2021-12-09 23:51:44.553528,2021-12-09 18:45:41-05:00,6520,yusaR9JzGfZ2j9hZg42ASdcE61FsJTm6ronUVZVK4zW,AZXRKEfzjBjZNThHzjNPUH9F5VGfhaDC4BLDYskyfNUU,DepositDirection.DEPOSIT(),0,0,62000000
2021-12-09 23:51:44.553528,2021-12-09 18:46:40-05:00,6521,ERk5Jn4eKAKMFCgNRy4BuKWB1zTew1SMcjsFnRdjzcie,BH1KYbb1nSCEnUWVNR9XXDP7N99wYT3mHQXV4Eh4QFBV,DepositDirection.WITHDRAW(),56222991,57000000,56220000
2021-12-09 23:51:44.553528,2021-12-09 18:46:50-05:00,6522,9WAuEpj9RNyvqfp2zNcZGPFNdajsQ2oEwRLiEjTW3Fd2,8AK9E1uTwhwYwBxQrhJRsy5eWjM2hCLt9BBYZoF9c2sV,DepositDirection.WITHDRAW(),57325893,58000000,57320000
2021-12-09 23:51:44.553528,2021-12-09 18:46:54-05:00,6523,yusaR9JzGfZ2j9hZg42ASdcE61FsJTm6ronUVZVK4zW,AZXRKEfzjBjZNThHzjNPUH9F5VGfhaDC4BLDYskyfNUU,DepositDirection.WITHDRAW(),61465688,62000000,61460000
2021-12-09 23:51:44.553528,2021-12-09 18:46:55-05:00,6524,5QUJhCk7TLPsg4GDY3JfTCG5S3Z9j6D6y7jA3XRuk3VS,9is9y36oPFCKcfkUkDKJGTr7TUno6tsQ57NwKpMedSn5,DepositDirection.WITHDRAW(),52664020,53000000,52660000
2021-12-09 23:51:44.553528,2021-12-09 18:48:28-05:00,6525,9xngmNJQ2REqWBui9HRR2gJ8rCrLsndUwK43zDt16CAM,BK1iuguTgZQT1Hqu1bgCff1kkhfJhU2UQuAWw2YmQK3i,DepositDirection.DEPOSIT(),0,0,53000000
2021-12-09 23:51:44.553528,2021-12-09 18:48:28-05:00,6526,JAiCBEjsMygt1VCFmhzWkRzZutiNCMg7FGXmGXsqcjZy,EMGwJHeX5KguossMALSsjbjs7QfXVkJ7AtWpxPw2Ht24,DepositDirection.DEPOSIT(),0,0,56000000
2021-12-09 23:51:44.553528,2021-12-09 18:48:33-05:00,6527,CeRZ2Dds9VAzPHVVzGRPPTEsFQaE1nEUH9fy2boYiZ2x,FT7ndq5DMLy6xK5frFoK2eNifnA4A7QNNfmJ3e6B9Zw9,DepositDirection.DEPOSIT(),0,0,57000000
2021-12-09 23:51:44.553528,2021-12-09 18:48:41-05:00,6528,7qK3RYJkTXeaGe8SKrSNMZF6wTYwLb7CyETiWEuUD7E7,GfqhGC9dNszd5BWz6QhXhzKiAmCQD35g6Pp315pic6bP,DepositDirection.DEPOSIT(),0,0,61000000
2021-12-09 23:51:44.553528,2021-12-09 18:51:24-05:00,6529,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,DepositDirection.DEPOSIT(),995814512,1000000000,1000000000
2021-12-09 23:58:29.613734,2021-12-09 18:53:47-05:00,6530,JAiCBEjsMygt1VCFmhzWkRzZutiNCMg7FGXmGXsqcjZy,EMGwJHeX5KguossMALSsjbjs7QfXVkJ7AtWpxPw2Ht24,DepositDirection.WITHDRAW(),54106449,56000000,54100000
2021-12-09 23:58:29.613734,2021-12-09 18:53:47-05:00,6531,9xngmNJQ2REqWBui9HRR2gJ8rCrLsndUwK43zDt16CAM,BK1iuguTgZQT1Hqu1bgCff1kkhfJhU2UQuAWw2YmQK3i,DepositDirection.WITHDRAW(),51664474,53000000,51660000
2021-12-09 23:58:29.613734,2021-12-09 18:53:54-05:00,6532,CeRZ2Dds9VAzPHVVzGRPPTEsFQaE1nEUH9fy2boYiZ2x,FT7ndq5DMLy6xK5frFoK2eNifnA4A7QNNfmJ3e6B9Zw9,DepositDirection.WITHDRAW(),55061911,57000000,55060000
2021-12-09 23:58:29.613734,2021-12-09 18:53:55-05:00,6533,7qK3RYJkTXeaGe8SKrSNMZF6wTYwLb7CyETiWEuUD7E7,GfqhGC9dNszd5BWz6QhXhzKiAmCQD35g6Pp315pic6bP,DepositDirection.WITHDRAW(),59417594,61000000,59410000
2021-12-09 23:58:29.613734,2021-12-09 18:54:17-05:00,6534,6KHQgkdt46zikPUQ12koPFEbCnswLc912iKARRhatjMc,A197Gyzamyb94p1ETAHwuDHMMbzb1Bm5uCeA1S1LBZsR,DepositDirection.WITHDRAW(),11180752,11000000,11180000
2021-12-09 23:58:29.613734,2021-12-09 18:56:44-05:00,6535,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,DepositDirection.DEPOSIT(),1991641888,2000000000,1000000000
2021-12-10 00:44:09.734040,2021-12-09 18:59:05-05:00,6536,GJmom1dyridk7QkcvxYr1jUeQr6sT5yMnmQ6LJEqSq22,6tSYWuTpo57phZVwLZ4jEAod4w4dKfAwRVitjzGKXq9y,DepositDirection.DEPOSIT(),2987485233,3000000000,1000000000
2021-12-10 00:44:09.734040,2021-12-09 18:59:18-05:00,6537,6MKM5NCEsTNTPJphPBpPaGXohcP62e4kxDavy2AE5qhk,9pxTCfTn1uJ2mJTzwFuVw9LazG42wQg4X2wgN11HJZWE,DepositDirection.DEPOSIT(),0,0,130000000
2021-12-10 00:44:09.734040,2021-12-09 18:59:33-05:00,6538,2yfFeU4iAdBGX6k2R7quWCWJvFxcjKEdsKcyfevkFaSm,46omBRwPYhmBqPZ1hJvXrbxUqwNAJY9AJZqHz6hNKqNc,DepositDirection.DEPOSIT(),0,0,100000000
